datetime,open,high,low,close
2025-05-07 12:00:00,1.13735,1.13739,1.13631,1.13687
2025-05-07 12:15:00,1.13676,1.137,1.13592,1.13607
2025-05-07 12:30:00,1.13602,1.13637,1.13554,1.13603
2025-05-07 12:45:00,1.13605,1.13662,1.13581,1.13624
2025-05-07 13:00:00,1.13625,1.13662,1.13539,1.13643
2025-05-07 13:15:00,1.13645,1.13701,1.13611,1.13662
2025-05-07 13:30:00,1.13663,1.13741,1.13651,1.13722
2025-05-07 13:45:00,1.13718,1.1373,1.13598,1.13603
2025-05-07 14:00:00,1.13581,1.1362,1.1347,1.13515
2025-05-07 14:15:00,1.13516,1.13588,1.13473,1.13576
2025-05-07 14:30:00,1.13575,1.13622,1.13549,1.13599
2025-05-07 14:45:00,1.13594,1.136,1.13529,1.13573
2025-05-07 15:00:00,1.13568,1.13672,1.1356,1.13647
2025-05-07 15:15:00,1.13654,1.13663,1.13562,1.13598
2025-05-07 15:30:00,1.13594,1.13636,1.13559,1.13632
2025-05-07 15:45:00,1.13636,1.13672,1.13624,1.13656
2025-05-07 16:00:00,1.13662,1.1371,1.13628,1.13677
2025-05-07 16:15:00,1.13676,1.13731,1.13651,1.13674
2025-05-07 16:30:00,1.13673,1.1371,1.13612,1.13672
2025-05-07 16:45:00,1.13667,1.13672,1.13559,1.13577
2025-05-07 17:00:00,1.13576,1.13641,1.13565,1.13613
2025-05-07 17:15:00,1.13616,1.13669,1.13583,1.13647
2025-05-07 17:30:00,1.13648,1.13658,1.13555,1.13591
2025-05-07 17:45:00,1.13596,1.13655,1.13573,1.13592
2025-05-07 18:00:00,1.13593,1.13631,1.13555,1.13588
2025-05-07 18:15:00,1.13584,1.13662,1.1357,1.13604
2025-05-07 18:30:00,1.13605,1.13617,1.13529,1.13533
2025-05-07 18:45:00,1.13548,1.13687,1.13536,1.13669
2025-05-07 19:00:00,1.13668,1.13677,1.13549,1.1357
2025-05-07 19:15:00,1.13562,1.13622,1.13543,1.13617
2025-05-07 19:30:00,1.13621,1.13688,1.13599,1.13682
2025-05-07 19:45:00,1.13683,1.13713,1.13604,1.13673
2025-05-07 20:00:00,1.1367,1.137,1.1362,1.13655
2025-05-07 20:15:00,1.13656,1.13659,1.13429,1.13443
2025-05-07 20:30:00,1.13444,1.13511,1.13415,1.13472
2025-05-07 20:45:00,1.13473,1.13509,1.13449,1.13472
2025-05-07 21:00:00,1.13471,1.13477,1.13367,1.13413
2025-05-07 21:15:00,1.13414,1.13481,1.13388,1.13471
2025-05-07 21:30:00,1.13472,1.13532,1.13464,1.13488
2025-05-07 21:45:00,1.13487,1.13545,1.13465,1.13494
2025-05-07 22:00:00,1.13491,1.13499,1.13445,1.13462
2025-05-07 22:15:00,1.13463,1.13466,1.13383,1.13387
2025-05-07 22:30:00,1.13386,1.13462,1.13362,1.13382
2025-05-07 22:45:00,1.13383,1.13481,1.13348,1.13422
2025-05-07 23:00:00,1.13415,1.13653,1.1335,1.13577
2025-05-07 23:15:00,1.13579,1.13626,1.13466,1.13502
2025-05-07 23:30:00,1.13505,1.13656,1.1333,1.13383
2025-05-07 23:45:00,1.13382,1.13423,1.132,1.13352
2025-05-08 00:00:00,1.1334,1.13348,1.13094,1.13109
2025-05-08 00:15:00,1.13113,1.13229,1.13064,1.13177
2025-05-08 00:30:00,1.13176,1.13213,1.13005,1.13077
2025-05-08 00:45:00,1.13074,1.13153,1.13032,1.13070
2025-05-08 01:00:00,1.13071,1.13089,1.12939,1.12950
2025-05-08 01:15:00,1.12950,1.13016,1.12913,1.12990
2025-05-08 01:30:00,1.13009,1.13032,1.12969,1.13004
2025-05-08 01:45:00,1.13003,1.13075,1.12952,1.13006
2025-05-08 02:00:00,1.13018,1.13132,1.12985,1.13089
2025-05-08 02:15:00,1.13091,1.1319,1.13058,1.13149
2025-05-08 02:30:00,1.13149,1.13192,1.1309,1.13118
2025-05-08 02:45:00,1.13115,1.13175,1.13089,1.13142
2025-05-08 03:00:00,1.13126,1.13172,1.13026,1.13075
2025-05-08 03:15:00,1.13078,1.13102,1.1306,1.13065
2025-05-08 03:30:00,1.13068,1.13093,1.13042,1.13078
2025-05-08 03:45:00,1.13078,1.13099,1.12995,1.13017
2025-05-08 04:00:00,1.13017,1.13074,1.13011,1.13062
2025-05-08 04:15:00,1.13061,1.13092,1.13046,1.13057
2025-05-08 04:30:00,1.13055,1.13107,1.1305,1.13087
2025-05-08 04:45:00,1.13086,1.13095,1.13037,1.1304
2025-05-08 05:00:00,1.13034,1.13141,1.13018,1.13104
2025-05-08 05:15:00,1.1311,1.13185,1.13093,1.13156
2025-05-08 05:30:00,1.13149,1.13192,1.13122,1.13129
2025-05-08 05:45:00,1.13128,1.13229,1.13099,1.13102
2025-05-08 06:00:00,1.13099,1.13228,1.13081,1.13214
2025-05-08 06:15:00,1.13211,1.13226,1.13101,1.13134
2025-05-08 06:30:00,1.13133,1.13209,1.13103,1.13116
2025-05-08 06:45:00,1.13113,1.13332,1.13109,1.13318
2025-05-08 07:00:00,1.13317,1.13357,1.13229,1.13239
2025-05-08 07:15:00,1.13231,1.13352,1.13223,1.13295
2025-05-08 07:30:00,1.13294,1.13335,1.13253,1.13275
2025-05-08 07:45:00,1.13274,1.13292,1.1322,1.13228
2025-05-08 08:00:00,1.13231,1.13368,1.13223,1.13342
2025-05-08 08:15:00,1.13340,1.13362,1.13275,1.133
2025-05-08 08:30:00,1.13308,1.13334,1.13244,1.13293
2025-05-08 08:45:00,1.13295,1.13298,1.13245,1.13275
2025-05-08 09:00:00,1.13272,1.13301,1.1323,1.1327
2025-05-08 09:15:00,1.13274,1.13316,1.13247,1.13283
2025-05-08 09:30:00,1.13284,1.13287,1.13229,1.13237
2025-05-08 09:45:00,1.13238,1.13251,1.13176,1.13181
2025-05-08 10:00:00,1.1318,1.1319,1.12986,1.13031
2025-05-08 10:15:00,1.13024,1.13076,1.12968,1.13068
2025-05-08 10:30:00,1.13071,1.13103,1.1303,1.13034
2025-05-08 10:45:00,1.13044,1.13075,1.12966,1.13040
2025-05-08 11:00:00,1.13038,1.13081,1.12951,1.1296
2025-05-08 11:15:00,1.12958,1.12971,1.12809,1.12857
2025-05-08 11:30:00,1.12863,1.12878,1.12764,1.12792
2025-05-08 11:45:00,1.12804,1.1289,1.12796,1.12830
2025-05-08 12:00:00,1.12824,1.12845,1.12697,1.12774
2025-05-08 12:15:00,1.12773,1.12891,1.12764,1.12876
2025-05-08 12:30:00,1.12867,1.12952,1.1284,1.12906
2025-05-08 12:45:00,1.12907,1.1298,1.12893,1.12973
2025-05-08 13:00:00,1.12975,1.13038,1.12903,1.12923
2025-05-08 13:15:00,1.12921,1.12954,1.12882,1.12914
2025-05-08 13:30:00,1.12905,1.12936,1.1283,1.1291
2025-05-08 13:45:00,1.12901,1.12933,1.12849,1.12878
2025-05-08 14:00:00,1.12881,1.12958,1.12863,1.12943
2025-05-08 14:15:00,1.12959,1.12982,1.12851,1.12895
2025-05-08 14:30:00,1.12895,1.12903,1.12835,1.12881
2025-05-08 14:45:00,1.1288,1.12962,1.12828,1.12849
2025-05-08 15:00:00,1.12847,1.12888,1.12747,1.12789
2025-05-08 15:15:00,1.12795,1.12944,1.12784,1.12932
2025-05-08 15:30:00,1.12926,1.12999,1.12893,1.12985
2025-05-08 15:45:00,1.12978,1.12983,1.12863,1.12873
2025-05-08 16:00:00,1.12877,1.12966,1.12855,1.12919
2025-05-08 16:15:00,1.12919,1.13056,1.12889,1.12899
2025-05-08 16:30:00,1.12904,1.12928,1.12851,1.12897
2025-05-08 16:45:00,1.12902,1.12975,1.12856,1.12959
2025-05-08 17:00:00,1.12956,1.13085,1.1294,1.13082
2025-05-08 17:15:00,1.1309,1.13106,1.13033,1.13063
2025-05-08 17:30:00,1.13063,1.13207,1.12926,1.13126
2025-05-08 17:45:00,1.1308,1.13114,1.12946,1.12999
2025-05-08 18:00:00,1.12998,1.1312,1.12992,1.13068
2025-05-08 18:15:00,1.13068,1.13117,1.13009,1.13067
2025-05-08 18:30:00,1.13067,1.13111,1.12955,1.12989
2025-05-08 18:45:00,1.12987,1.13103,1.12947,1.13065
2025-05-08 19:00:00,1.13064,1.1317,1.13003,1.13108
2025-05-08 19:15:00,1.13103,1.13112,1.12919,1.1293
2025-05-08 19:30:00,1.12939,1.13021,1.12915,1.12994
2025-05-08 19:45:00,1.12992,1.12995,1.12758,1.12786
2025-05-08 20:00:00,1.12788,1.12902,1.12747,1.12875
2025-05-08 20:15:00,1.12874,1.12903,1.12693,1.12759
2025-05-08 20:30:00,1.12742,1.12813,1.12598,1.12627
2025-05-08 20:45:00,1.12627,1.12648,1.12341,1.12487
2025-05-08 21:00:00,1.12479,1.12499,1.12246,1.12252
2025-05-08 21:15:00,1.12251,1.12333,1.12202,1.12282
2025-05-08 21:30:00,1.12281,1.12347,1.12248,1.12340
2025-05-08 21:45:00,1.12339,1.12351,1.12219,1.12269
2025-05-08 22:00:00,1.12259,1.12295,1.12183,1.1225
2025-05-08 22:15:00,1.12252,1.12302,1.12143,1.12167
2025-05-08 22:30:00,1.12165,1.12193,1.12124,1.12149
2025-05-08 22:45:00,1.12148,1.12286,1.12122,1.12269
2025-05-08 23:00:00,1.12268,1.12309,1.12253,1.12302
2025-05-08 23:15:00,1.12304,1.12312,1.1224,1.12255
2025-05-08 23:30:00,1.12256,1.12277,1.12194,1.12217
2025-05-08 23:45:00,1.12216,1.12275,1.12192,1.12252
2025-05-09 00:00:00,1.12246,1.12278,1.12222,1.12249
2025-05-09 00:15:00,1.12254,1.12274,1.12116,1.12128
2025-05-09 00:30:00,1.12128,1.12197,1.12118,1.12186
2025-05-09 00:45:00,1.12195,1.12287,1.12183,1.12262
2025-05-09 01:00:00,1.12265,1.12275,1.12197,1.12232
2025-05-09 01:15:00,1.12245,1.123,1.1223,1.12275
2025-05-09 01:30:00,1.1228,1.12296,1.1226,1.12281
2025-05-09 01:45:00,1.12282,1.12316,1.12223,1.12264
2025-05-09 02:00:00,1.12265,1.12298,1.12208,1.12249
2025-05-09 02:15:00,1.12247,1.12287,1.12213,1.12254
2025-05-09 02:30:00,1.12255,1.12292,1.12223,1.12259
2025-05-09 02:45:00,1.1226,1.12307,1.12225,1.12275
2025-05-09 03:00:00,1.12272,1.12305,1.12238,1.12281
2025-05-09 03:15:00,1.12279,1.123,1.12268,1.12284
2025-05-09 03:30:00,1.12285,1.12332,1.12278,1.12292
2025-05-09 03:45:00,1.12296,1.12336,1.12278,1.12319
2025-05-09 04:00:00,1.12322,1.1233,1.12248,1.12258
2025-05-09 04:15:00,1.12258,1.12268,1.12224,1.12244
2025-05-09 04:30:00,1.12241,1.1228,1.12216,1.12273
2025-05-09 04:45:00,1.12272,1.12296,1.12219,1.12261
2025-05-09 05:00:00,1.12277,1.12333,1.12182,1.12191
2025-05-09 05:15:00,1.12189,1.12233,1.12127,1.12172
2025-05-09 05:30:00,1.12173,1.12221,1.12152,1.12187
2025-05-09 05:45:00,1.12189,1.1227,1.12179,1.12267
2025-05-09 06:00:00,1.12268,1.12295,1.12243,1.12249
2025-05-09 06:15:00,1.12271,1.12279,1.12115,1.12160
2025-05-09 06:30:00,1.12159,1.12218,1.12106,1.12138
2025-05-09 06:45:00,1.12142,1.12167,1.12113,1.12122
2025-05-09 07:00:00,1.12121,1.12129,1.11964,1.11993
2025-05-09 07:15:00,1.12000,1.12089,1.11991,1.12068
2025-05-09 07:30:00,1.12065,1.12141,1.12057,1.12132
2025-05-09 07:45:00,1.12130,1.12197,1.12097,1.12182
2025-05-09 08:00:00,1.12183,1.12277,1.12178,1.12248
2025-05-09 08:15:00,1.12247,1.12261,1.12192,1.12204
2025-05-09 08:30:00,1.12203,1.12255,1.12186,1.12224
2025-05-09 08:45:00,1.12220,1.12267,1.12197,1.12223
2025-05-09 09:00:00,1.12231,1.1229,1.12227,1.12264
2025-05-09 09:15:00,1.12279,1.12288,1.12234,1.12252
2025-05-09 09:30:00,1.12261,1.12293,1.12242,1.12284
2025-05-09 09:45:00,1.12282,1.12304,1.12272,1.1228
2025-05-09 10:00:00,1.12279,1.1229,1.12225,1.12269
2025-05-09 10:15:00,1.12271,1.12285,1.12193,1.12208
2025-05-09 10:30:00,1.12208,1.1232,1.12181,1.12305
2025-05-09 10:45:00,1.12306,1.12371,1.12258,1.12357
2025-05-09 11:00:00,1.12357,1.1242,1.12318,1.12406
2025-05-09 11:15:00,1.12407,1.12424,1.12319,1.12354
2025-05-09 11:30:00,1.12353,1.1247,1.1235,1.12453
2025-05-09 11:45:00,1.12447,1.12478,1.12404,1.12421
2025-05-09 12:00:00,1.12403,1.12483,1.12369,1.12475
2025-05-09 12:15:00,1.12468,1.12497,1.12405,1.12441
2025-05-09 12:30:00,1.12442,1.12587,1.12439,1.12574
2025-05-09 12:45:00,1.12576,1.12587,1.12503,1.12517
2025-05-09 13:00:00,1.12514,1.1257,1.12471,1.12474
2025-05-09 13:15:00,1.12476,1.12501,1.12419,1.12446
2025-05-09 13:30:00,1.12442,1.12597,1.12439,1.12543
2025-05-09 13:45:00,1.12526,1.12567,1.12516,1.12564
2025-05-09 14:00:00,1.12563,1.12602,1.12512,1.12538
2025-05-09 14:15:00,1.12532,1.12566,1.12501,1.12511
2025-05-09 14:30:00,1.12512,1.12567,1.12488,1.12508
2025-05-09 14:45:00,1.12502,1.12516,1.12447,1.12462
2025-05-09 15:00:00,1.12463,1.1247,1.12422,1.12453
2025-05-09 15:15:00,1.12449,1.12507,1.12424,1.12431
2025-05-09 15:30:00,1.12424,1.12492,1.12421,1.12482
2025-05-09 15:45:00,1.12481,1.12519,1.12441,1.12458
2025-05-09 16:00:00,1.12453,1.1255,1.1244,1.12542
2025-05-09 16:15:00,1.12544,1.12613,1.12434,1.12536
2025-05-09 16:30:00,1.12537,1.12562,1.12464,1.12502
2025-05-09 16:45:00,1.12499,1.12546,1.12438,1.12532
2025-05-09 17:00:00,1.12546,1.12568,1.12503,1.12548
2025-05-09 17:15:00,1.12561,1.12571,1.12503,1.12536
2025-05-09 17:30:00,1.12533,1.12555,1.12469,1.12484
2025-05-09 17:45:00,1.12485,1.12564,1.1248,1.12541
2025-05-09 18:00:00,1.1254,1.12673,1.1253,1.1264
2025-05-09 18:15:00,1.12648,1.12661,1.12562,1.12626
2025-05-09 18:30:00,1.12627,1.12657,1.12575,1.12642
2025-05-09 18:45:00,1.12642,1.12689,1.12578,1.12586
2025-05-09 19:00:00,1.12582,1.12739,1.12555,1.12722
2025-05-09 19:15:00,1.12712,1.12933,1.12698,1.12868
2025-05-09 19:30:00,1.12871,1.12918,1.12767,1.12776
2025-05-09 19:45:00,1.12777,1.12791,1.12615,1.12695
2025-05-09 20:00:00,1.12676,1.12734,1.12628,1.12633
2025-05-09 20:15:00,1.12635,1.1267,1.12599,1.12659
2025-05-09 20:30:00,1.12648,1.12718,1.12605,1.12706
2025-05-09 20:45:00,1.1271,1.12719,1.12658,1.12699
2025-05-09 21:00:00,1.12698,1.12757,1.12632,1.12676
2025-05-09 21:15:00,1.12673,1.12702,1.1261,1.12615
2025-05-09 21:30:00,1.12622,1.12644,1.12598,1.12618
2025-05-09 21:45:00,1.12617,1.12662,1.12572,1.12577
2025-05-09 22:00:00,1.12584,1.1259,1.12536,1.12544
2025-05-09 22:15:00,1.12543,1.12605,1.12527,1.12572
2025-05-09 22:30:00,1.12574,1.12657,1.12571,1.12647
2025-05-09 22:45:00,1.12641,1.12649,1.12602,1.1262
2025-05-09 23:00:00,1.1262,1.12664,1.12603,1.12614
2025-05-09 23:15:00,1.12617,1.12621,1.12586,1.12598
2025-05-09 23:30:00,1.12598,1.12605,1.12569,1.12577
2025-05-09 23:45:00,1.12557,1.12601,1.12546,1.12591
2025-05-10 00:00:00,1.12585,1.12603,1.12546,1.12569
2025-05-10 00:15:00,1.12563,1.12569,1.12489,1.125
2025-05-10 00:30:00,1.12494,1.12536,1.12484,1.12522
2025-05-10 00:45:00,1.12513,1.12585,1.12497,1.12573
2025-05-10 01:00:00,1.12563,1.12578,1.12523,1.12528
2025-05-10 01:15:00,1.12529,1.12553,1.12495,1.12505
2025-05-10 01:30:00,1.12508,1.12523,1.12483,1.12502
2025-05-10 01:45:00,1.12502,1.12515,1.12449,1.1245
2025-05-12 04:00:00,1.12252,1.12352,1.12228,1.12347
2025-05-12 04:15:00,1.12339,1.1235,1.12263,1.12316
2025-05-12 04:30:00,1.12315,1.12369,1.12307,1.12325
2025-05-12 04:45:00,1.12330,1.12344,1.12251,1.12275
2025-05-12 05:00:00,1.12287,1.12388,1.12269,1.12366
2025-05-12 05:15:00,1.12362,1.12374,1.12248,1.12328
2025-05-12 05:30:00,1.12327,1.12366,1.1228,1.1236
2025-05-12 05:45:00,1.12369,1.12396,1.12308,1.12383
2025-05-12 06:00:00,1.12386,1.12434,1.12298,1.12312
2025-05-12 06:15:00,1.12316,1.12356,1.12225,1.12249
2025-05-12 06:30:00,1.12244,1.12316,1.12224,1.12311
2025-05-12 06:45:00,1.12313,1.1232,1.12246,1.12261
2025-05-12 07:00:00,1.12260,1.12352,1.12248,1.12333
2025-05-12 07:15:00,1.12336,1.12387,1.12307,1.12373
2025-05-12 07:30:00,1.12372,1.1238,1.12316,1.12332
2025-05-12 07:45:00,1.12331,1.12347,1.12269,1.12289
2025-05-12 08:00:00,1.12284,1.12345,1.12281,1.12308
2025-05-12 08:15:00,1.12309,1.12315,1.12248,1.12303
2025-05-12 08:30:00,1.12305,1.12337,1.12257,1.1228
2025-05-12 08:45:00,1.12283,1.1234,1.12274,1.12331
2025-05-12 09:00:00,1.12328,1.1235,1.12291,1.12323
2025-05-12 09:15:00,1.12325,1.12343,1.12279,1.12305
2025-05-12 09:30:00,1.12299,1.12316,1.12263,1.12281
2025-05-12 09:45:00,1.12284,1.12298,1.1226,1.12274
2025-05-12 10:00:00,1.12278,1.12303,1.12211,1.12244
2025-05-12 10:15:00,1.12241,1.12254,1.12199,1.12225
2025-05-12 10:30:00,1.12224,1.12234,1.12171,1.1221
2025-05-12 10:45:00,1.12202,1.12246,1.12135,1.12222
2025-05-12 11:00:00,1.12223,1.12344,1.12214,1.12335
2025-05-12 11:15:00,1.12331,1.12337,1.12263,1.12289
2025-05-12 11:30:00,1.12281,1.12361,1.12159,1.12177
2025-05-12 11:45:00,1.12176,1.12232,1.12171,1.12183
2025-05-12 12:00:00,1.12181,1.12199,1.11566,1.11593
2025-05-12 12:15:00,1.11593,1.11648,1.11103,1.11153
2025-05-12 12:30:00,1.11157,1.11331,1.11004,1.11045
2025-05-12 12:45:00,1.11044,1.11144,1.10972,1.11057
2025-05-12 13:00:00,1.11051,1.11179,1.10818,1.10936
2025-05-12 13:15:00,1.10938,1.11152,1.10915,1.11136
2025-05-12 13:30:00,1.11146,1.11342,1.11115,1.11296
2025-05-12 13:45:00,1.11298,1.11457,1.11256,1.11377
2025-05-12 14:00:00,1.11376,1.11425,1.11262,1.11272
2025-05-12 14:15:00,1.11278,1.11399,1.11262,1.11396
2025-05-12 14:30:00,1.11395,1.114,1.1123,1.11237
2025-05-12 14:45:00,1.11238,1.11289,1.11144,1.11192
2025-05-12 15:00:00,1.11187,1.1119,1.11041,1.11054
2025-05-12 15:15:00,1.11048,1.11057,1.10866,1.10907
2025-05-12 15:30:00,1.10906,1.10951,1.1075,1.10761
2025-05-12 15:45:00,1.10747,1.10884,1.10716,1.10797
2025-05-12 16:00:00,1.10796,1.10941,1.10767,1.10933
2025-05-12 16:15:00,1.10926,1.11025,1.10912,1.10982
2025-05-12 16:30:00,1.10982,1.1105,1.10896,1.11023
2025-05-12 16:45:00,1.11022,1.11182,1.11,1.11113
2025-05-12 17:00:00,1.1111,1.11117,1.11024,1.11054
2025-05-12 17:15:00,1.11064,1.11108,1.1102,1.11033
2025-05-12 17:30:00,1.11028,1.11196,1.11001,1.11189
2025-05-12 17:45:00,1.11194,1.11269,1.1111,1.11136
2025-05-12 18:00:00,1.11137,1.11225,1.11099,1.11211
2025-05-12 18:15:00,1.11207,1.11308,1.11152,1.11236
2025-05-12 18:30:00,1.11236,1.11349,1.1122,1.11227
2025-05-12 18:45:00,1.11231,1.11272,1.11147,1.11203
2025-05-12 19:00:00,1.11186,1.11315,1.1114,1.11182
2025-05-12 19:15:00,1.11181,1.1127,1.11074,1.1116
2025-05-12 19:30:00,1.11153,1.1135,1.11123,1.11253
2025-05-12 19:45:00,1.11249,1.11257,1.11071,1.11116
2025-05-12 20:00:00,1.11117,1.11245,1.111,1.11215
2025-05-12 20:15:00,1.11218,1.11238,1.11146,1.11175
2025-05-12 20:30:00,1.11180,1.1119,1.11053,1.11063
2025-05-12 20:45:00,1.11064,1.1109,1.11,1.1105
2025-05-12 21:00:00,1.11053,1.11114,1.11044,1.11057
2025-05-12 21:15:00,1.1105,1.11069,1.10949,1.10954
2025-05-12 21:30:00,1.10959,1.11026,1.10919,1.11009
2025-05-12 21:45:00,1.11015,1.11019,1.10834,1.10845
2025-05-12 22:00:00,1.10848,1.10891,1.10818,1.10838
2025-05-12 22:15:00,1.10833,1.10854,1.10786,1.10822
2025-05-12 22:30:00,1.10811,1.10816,1.10721,1.10797
2025-05-12 22:45:00,1.10797,1.10818,1.10753,1.10791
2025-05-12 23:00:00,1.10796,1.1081,1.10688,1.10729
2025-05-12 23:15:00,1.10728,1.10736,1.10671,1.10679
2025-05-12 23:30:00,1.10678,1.10787,1.1065,1.10774
2025-05-12 23:45:00,1.10777,1.10916,1.10765,1.10895
2025-05-13 00:00:00,1.10895,1.10923,1.10822,1.10893
2025-05-13 00:15:00,1.10898,1.10955,1.10895,1.10922
2025-05-13 00:30:00,1.1092,1.10971,1.1091,1.10914
2025-05-13 00:45:00,1.10912,1.10943,1.10846,1.10923
2025-05-13 01:00:00,1.10922,1.10952,1.10887,1.10946
2025-05-13 01:15:00,1.10942,1.10952,1.10899,1.10922
2025-05-13 01:30:00,1.10922,1.10948,1.10889,1.10898
2025-05-13 01:45:00,1.1089,1.10922,1.10815,1.10859
2025-05-13 02:00:00,1.10853,1.10961,1.1082,1.10908
2025-05-13 02:15:00,1.10906,1.10939,1.10842,1.10875
2025-05-13 02:30:00,1.10893,1.10926,1.10842,1.10877
2025-05-13 02:45:00,1.10874,1.10946,1.10841,1.10909
2025-05-13 03:00:00,1.10899,1.10951,1.1086,1.10935
2025-05-13 03:15:00,1.10938,1.10953,1.10892,1.1092
2025-05-13 03:30:00,1.10922,1.10951,1.1091,1.10932
2025-05-13 03:45:00,1.10932,1.10944,1.10898,1.10936
2025-05-13 04:00:00,1.10943,1.1095,1.10891,1.10930
2025-05-13 04:15:00,1.10929,1.10953,1.10892,1.10912
2025-05-13 04:30:00,1.10915,1.10983,1.1091,1.10976
2025-05-13 04:45:00,1.10977,1.11006,1.10934,1.10957
2025-05-13 05:00:00,1.10957,1.11063,1.10947,1.11044
2025-05-13 05:15:00,1.11043,1.11067,1.10985,1.11004
2025-05-13 05:30:00,1.11001,1.11053,1.10994,1.11033
2025-05-13 05:45:00,1.11031,1.11069,1.10971,1.11052
2025-05-13 06:00:00,1.11044,1.11071,1.11007,1.11037
2025-05-13 06:15:00,1.11037,1.11095,1.11029,1.11041
2025-05-13 06:30:00,1.11041,1.11083,1.10996,1.11042
2025-05-13 06:45:00,1.11040,1.11088,1.11032,1.11067
2025-05-13 07:00:00,1.11065,1.1112,1.11035,1.1104
2025-05-13 07:15:00,1.11041,1.1105,1.10995,1.11008
2025-05-13 07:30:00,1.11014,1.11077,1.11,1.11055
2025-05-13 07:45:00,1.11055,1.11064,1.10995,1.11031
2025-05-13 08:00:00,1.11025,1.11058,1.10987,1.11024
2025-05-13 08:15:00,1.11021,1.11067,1.10995,1.11061
2025-05-13 08:30:00,1.11067,1.11122,1.11052,1.1108
2025-05-13 08:45:00,1.11092,1.11176,1.11084,1.11164
2025-05-13 09:00:00,1.11167,1.11178,1.11124,1.11129
2025-05-13 09:15:00,1.11119,1.11134,1.11089,1.11125
2025-05-13 09:30:00,1.11131,1.11152,1.11107,1.11136
2025-05-13 09:45:00,1.11138,1.11172,1.11087,1.11169
2025-05-13 10:00:00,1.1117,1.11191,1.11107,1.11182
2025-05-13 10:15:00,1.11183,1.11202,1.11115,1.11132
2025-05-13 10:30:00,1.11144,1.11173,1.11109,1.11115
2025-05-13 10:45:00,1.11118,1.11167,1.11086,1.11111
2025-05-13 11:00:00,1.11115,1.11148,1.11041,1.11065
2025-05-13 11:15:00,1.11065,1.11125,1.11011,1.11058
2025-05-13 11:30:00,1.1106,1.11155,1.11013,1.11143
2025-05-13 11:45:00,1.11132,1.11189,1.11091,1.11115
2025-05-13 12:00:00,1.11115,1.11167,1.1105,1.11058
2025-05-13 12:15:00,1.11068,1.11233,1.11026,1.11154
2025-05-13 12:30:00,1.11155,1.11239,1.11152,1.11234
2025-05-13 12:45:00,1.11237,1.11249,1.11126,1.11159
2025-05-13 13:00:00,1.1116,1.11181,1.11053,1.11123
2025-05-13 13:15:00,1.11122,1.11151,1.11044,1.11069
2025-05-13 13:30:00,1.11074,1.11094,1.11027,1.11049
2025-05-13 13:45:00,1.11051,1.11166,1.11048,1.11132
2025-05-13 14:00:00,1.1112,1.11166,1.11022,1.11078
2025-05-13 14:15:00,1.11082,1.1113,1.11063,1.11098
2025-05-13 14:30:00,1.11102,1.11151,1.1109,1.11102
2025-05-13 14:45:00,1.11103,1.11144,1.11065,1.11071
2025-05-13 15:00:00,1.11065,1.11086,1.10967,1.11014
2025-05-13 15:15:00,1.11016,1.11103,1.10982,1.11095
2025-05-13 15:30:00,1.11094,1.11098,1.11011,1.11032
2025-05-13 15:45:00,1.11034,1.11065,1.1098,1.11048
2025-05-13 16:00:00,1.11048,1.11098,1.11029,1.11079
2025-05-13 16:15:00,1.11078,1.11119,1.1107,1.11099
2025-05-13 16:30:00,1.11098,1.11125,1.11069,1.11084
2025-05-13 16:45:00,1.11083,1.11104,1.11036,1.11061
2025-05-13 17:00:00,1.11071,1.11155,1.11064,1.11115
2025-05-13 17:15:00,1.11112,1.11161,1.11082,1.1113
2025-05-13 17:30:00,1.11133,1.11309,1.11075,1.11299
2025-05-13 17:45:00,1.11306,1.11319,1.11177,1.11307
2025-05-13 18:00:00,1.11304,1.11454,1.11271,1.11375
2025-05-13 18:15:00,1.1136,1.11482,1.11301,1.11435
2025-05-13 18:30:00,1.11418,1.1149,1.11394,1.11452
2025-05-13 18:45:00,1.11454,1.11476,1.11313,1.11351
2025-05-13 19:00:00,1.11354,1.11422,1.11316,1.11339
2025-05-13 19:15:00,1.11323,1.11469,1.11297,1.11367
2025-05-13 19:30:00,1.11378,1.11556,1.11322,1.11519
2025-05-13 19:45:00,1.11518,1.11646,1.11445,1.11626
2025-05-13 20:00:00,1.11615,1.1168,1.11572,1.11653
2025-05-13 20:15:00,1.11661,1.11757,1.11628,1.11708
2025-05-13 20:30:00,1.11718,1.11766,1.11695,1.11729
2025-05-13 20:45:00,1.11731,1.11785,1.11691,1.11754
2025-05-13 21:00:00,1.11752,1.11786,1.11696,1.11699
2025-05-13 21:15:00,1.11693,1.11702,1.11643,1.11673
2025-05-13 21:30:00,1.11677,1.11834,1.11672,1.11808
2025-05-13 21:45:00,1.11806,1.11814,1.11743,1.11761
2025-05-13 22:00:00,1.11762,1.11798,1.11718,1.11738
2025-05-13 22:15:00,1.11737,1.11752,1.11673,1.11689
2025-05-13 22:30:00,1.11686,1.11748,1.11675,1.11715
2025-05-13 22:45:00,1.11714,1.11801,1.11704,1.11772
2025-05-13 23:00:00,1.11769,1.11813,1.11751,1.11758
2025-05-13 23:15:00,1.11754,1.11834,1.11749,1.11788
2025-05-13 23:30:00,1.11789,1.11854,1.11784,1.11834
2025-05-13 23:45:00,1.11829,1.11864,1.11801,1.11850
