"Index","EURUSD=X.Open","EURUSD=X.High","EURUSD=X.Low","EURUSD=X.Close","EURUSD=X.Volume","EURUSD=X.Adjusted"
"2008-02-15",1.46419322490692,1.47060990333557,1.46340036392212,1.46760988235474,0,1.46760988235474
"2008-02-18",1.46760988235474,1.46909749507904,1.46171045303345,1.46500825881958,0,1.46500825881958
"2008-02-19",1.46479368209839,1.47570979595184,1.46460056304932,1.47299265861511,0,1.47299265861511
"2008-02-20",1.47310125827789,1.47329652309418,1.46250152587891,1.47229874134064,0,1.47229874134064
"2008-02-21",1.47240710258484,1.48359143733978,1.47080457210541,1.4815034866333,0,1.4815034866333
"2008-02-22",1.48159122467041,1.48559713363647,1.4792023897171,1.48260176181793,0,1.48260176181793
"2008-02-25",1.48339331150055,1.48429608345032,1.47999060153961,1.48359143733978,0,1.48359143733978
"2008-02-26",1.48359143733978,1.50389504432678,1.47839319705963,1.49961006641388,0,1.49961006641388
"2008-02-27",1.49978995323181,1.51400458812714,1.49839675426483,1.51180720329285,0,1.51180720329285
"2008-02-28",1.51180720329285,1.52278852462769,1.50770437717438,1.5195951461792,0,1.5195951461792
"2008-02-29",1.51869511604309,1.52380955219269,1.51549589633942,1.519202709198,0,1.519202709198
"2008-03-03",1.52031135559082,1.52699732780457,1.51639223098755,1.52001094818115,0,1.52001094818115
"2008-03-04",1.51989555358887,1.52459943294525,1.51770401000977,1.52100515365601,0,1.52100515365601
"2008-03-05",1.52088940143585,1.52900516986847,1.51528930664062,1.52769720554352,0,1.52769720554352
"2008-03-06",1.52779054641724,1.53981184959412,1.52739381790161,1.53850889205933,0,1.53850889205933
"2008-03-07",1.53850889205933,1.54371011257172,1.532590508461,1.5336012840271,0,1.5336012840271
"2008-03-10",1.53798830509186,1.53869819641113,1.5323086977005,1.534095287323,0,1.534095287323
"2008-03-11",1.53418946266174,1.54880285263062,1.52879476547241,1.53418946266174,0,1.53418946266174
"2008-03-12",1.534095287323,1.55709874629974,1.534095287323,1.55400156974792,0,1.55400156974792
"2008-03-13",1.55419480800629,1.5645045042038,1.55250585079193,1.56220698356628,0,1.56220698356628
"2008-03-14",1.56230473518372,1.56820929050446,1.5539048910141,1.56179225444794,0,1.56179225444794
"2008-03-17",1.57480311393738,1.59030556678772,0.0729022398591042,1.57480311393738,0,1.57480311393738
"2008-03-18",1.57470405101776,1.58280444145203,1.56169474124908,1.56580281257629,0,1.56580281257629
"2008-03-19",1.56590092182159,1.57790923118591,1.55870068073273,1.56389284133911,0,1.56389284133911
"2008-03-20",1.56408858299255,1.56408858299255,1.54030990600586,1.54421067237854,0,1.54421067237854
"2008-03-21",1.54380548000336,1.56971085071564,1.54099822044373,1.56971085071564,0,1.56971085071564
"2008-03-24",1.54068958759308,1.54480719566345,1.53458964824677,1.54349565505981,0,1.54349565505981
"2008-03-25",1.54390072822571,1.56570482254028,1.54171097278595,1.56120717525482,0,1.56120717525482
"2008-03-26",1.56120717525482,1.58579134941101,1.55908954143524,1.58240365982056,0,1.58240365982056
"2008-03-27",1.58200311660767,1.58450984954834,1.57329177856445,1.5814026594162,0,1.5814026594162
"2008-03-28",1.58090269565582,1.58360648155212,1.57500159740448,1.57609379291534,0,1.57609379291534
"2008-03-30",1.57930481433868,1.58909249305725,1.57510077953339,1.57579576969147,0,1.57579576969147
"2008-03-31",NA,NA,NA,NA,NA,NA
"2008-04-01",1.56169474124908,1.56990802288055,1.55419480800629,1.56779134273529,0,1.56779134273529
"2008-04-02",1.56788969039917,1.56860280036926,1.55171072483063,1.56671059131622,0,1.56671059131622
"2008-04-03",1.56658780574799,1.57529926300049,1.56440663337708,1.57368791103363,0,1.57368791103363
"2008-04-06",1.57299470901489,1.57358884811401,1.56389284133911,1.57049965858459,0,1.57049965858459
"2008-04-07",1.55700182914734,1.56296396255493,1.5557906627655,1.55780231952667,0,1.55780231952667
"2008-04-08",1.56929218769073,1.58609318733215,1.56909501552582,1.58240365982056,0,1.58240365982056
"2008-04-09",1.58230352401733,1.59030556678772,1.57279682159424,1.57420814037323,0,1.57420814037323
"2008-04-10",1.57430720329285,1.58501219749451,1.57410907745361,1.58220338821411,0,1.58220338821411
"2008-04-13",1.57200574874878,1.58858752250671,1.56788969039917,1.58250379562378,0,1.58250379562378
"2008-04-14",1.58260405063629,1.58730161190033,1.57629251480103,1.57860672473907,0,1.57860672473907
"2008-04-15",1.57840740680695,1.59759712219238,1.57800877094269,1.59581255912781,0,1.59581255912781
"2008-04-16",1.59540522098541,1.59759712219238,1.58589196205139,1.59020435810089,0,1.59020435810089
"2008-04-17",1.59040665626526,1.59540522098541,1.57210457324982,1.57339084148407,0,1.57339084148407
"2008-04-20",1.58040308952332,1.59431147575378,1.57987856864929,1.59119117259979,0,1.59119117259979
"2008-04-21",1.59114050865173,1.60130655765533,1.58430898189545,1.59879779815674,0,1.59879779815674
"2008-04-22",1.598184466362,1.59979522228241,1.58649575710297,1.58740234375,0,1.58740234375
"2008-04-23",1.58760392665863,1.58848667144775,1.56445562839508,1.5684061050415,0,1.5684061050415
"2008-04-24",1.56843066215515,1.57069706916809,1.55605697631836,1.56369721889496,0,1.56369721889496
"2008-04-27",1.5601110458374,1.5687997341156,1.5601110458374,1.5652881860733,0,1.5652881860733
"2008-04-28",1.56509220600128,1.56609714031219,1.55537939071655,1.55671095848083,0,1.55671095848083
"2008-04-29",1.55688059329987,1.56386840343475,1.55298793315887,1.56220698356628,0,1.56220698356628
"2008-04-30",NA,NA,NA,NA,NA,NA
"2008-05-01",1.54779589176178,1.54981088638306,1.53770458698273,1.54340040683746,0,1.54340040683746
"2008-05-04",1.54349565505981,1.55180704593658,1.54320991039276,1.54981088638306,0,1.54981088638306
"2008-05-05",1.54983496665955,1.55916237831116,1.54609680175781,1.55359101295471,0,1.55359101295471
"2008-05-06",1.55380833148956,1.55380833148956,1.53709006309509,1.53850889205933,0,1.53850889205933
"2008-05-07",1.55760824680328,1.55760824680328,1.54516518115997,1.54640781879425,0,1.54640781879425
"2008-05-08",1.5396933555603,1.5489946603775,1.53962206840515,1.5489946603775,0,1.5489946603775
"2008-05-11",1.54559504985809,1.55688059329987,1.53789365291595,1.55400156974792,0,1.55400156974792
"2008-05-12",1.55363941192627,1.55617797374725,1.54390072822571,1.54770004749298,0,1.54770004749298
"2008-05-13",1.54729294776917,1.54849100112915,1.54040479660034,1.54691004753113,0,1.54691004753113
"2008-05-14",1.54679048061371,1.55450892448425,1.54280519485474,1.54509353637695,0,1.54509353637695
"2008-05-15",1.54523682594299,1.55960011482239,1.54409158229828,1.55960011482239,0,1.55960011482239
"2008-05-18",1.55831205844879,1.56298840045929,1.54921066761017,1.55279505252838,0,1.55279505252838
"2008-05-19",1.55298793315887,1.56779134273529,1.55103695392609,1.56541073322296,0,1.56541073322296
"2008-05-20",1.56440663337708,1.5799036026001,1.56399071216583,1.5788060426712,0,1.5788060426712
"2008-05-21",1.57870638370514,1.58087766170502,1.5698094367981,1.57319283485413,0,1.57319283485413
"2008-05-22",1.57319283485413,1.57930481433868,1.57049965858459,1.57850706577301,0,1.57850706577301
"2008-05-25",1.57683932781219,1.57930481433868,1.57448089122772,1.57793414592743,0,1.57793414592743
"2008-05-26",1.57780969142914,1.58180296421051,1.56769287586212,1.56909501552582,0,1.56909501552582
"2008-05-27",1.5692675113678,1.57559716701508,1.5616215467453,1.56560683250427,0,1.56560683250427
"2008-05-28",1.56521463394165,1.56639158725739,1.5489946603775,1.55180704593658,0,1.55180704593658
"2008-05-29",1.55159032344818,1.55683219432831,1.54679048061371,1.55409824848175,0,1.55409824848175
"2008-06-01",1.55639600753784,1.55729281902313,1.54981088638306,1.55460560321808,0,1.55460560321808
"2008-06-02",1.55460560321808,1.56264638900757,1.542400598526,1.54502201080322,0,1.54502201080322
"2008-06-03",1.54506969451904,1.54789173603058,1.54230546951294,1.54325759410858,0,1.54325759410858
"2008-06-04",1.54340040683746,1.55998933315277,1.53789365291595,1.55889499187469,0,1.55889499187469
"2008-06-05",1.55908954143524,1.57860672473907,1.55770528316498,1.57850706577301,0,1.57850706577301
"2008-06-08",1.57900547981262,1.58420860767365,1.56230473518372,1.56435763835907,0,1.56435763835907
"2008-06-09",1.56470036506653,1.56550872325897,1.54471170902252,1.54640781879425,0,1.54640781879425
"2008-06-10",1.54650342464447,1.55819058418274,1.54581010341644,1.5557906627655,0,1.5557906627655
"2008-06-11",1.55540347099304,1.55658984184265,1.53895878791809,1.54609680175781,0,1.54609680175781
"2008-06-12",1.54518902301788,1.54628813266754,1.53151082992554,1.53690099716187,0,1.53690099716187
"2008-06-15",1.53917193412781,1.55171072483063,1.53529644012451,1.54738879203796,0,1.54738879203796
"2008-06-16",1.54738879203796,1.55489552021027,1.54647946357727,1.55219256877899,0,1.55219256877899
"2008-06-17",1.5519996881485,1.55400156974792,1.54691004753113,1.55380833148956,0,1.55380833148956
"2008-06-18",1.5539048910141,1.55867648124695,1.54691004753113,1.55098879337311,0,1.55098879337311
"2008-06-19",1.55098879337311,1.56519019603729,1.54949867725372,1.56279301643372,0,1.56279301643372
"2008-06-22",1.5598920583725,1.56254875659943,1.54738879203796,1.55228888988495,0,1.55228888988495
"2008-06-23",1.55260217189789,1.56201183795929,1.54969084262848,1.55700182914734,0,1.55700182914734
"2008-06-24",1.55702602863312,1.56860280036926,1.55419480800629,1.56739807128906,0,1.56739807128906
"2008-06-25",1.56749629974365,1.57659065723419,1.56421089172363,1.57529926300049,0,1.57529926300049
"2008-06-26",1.57505130767822,1.5799036026001,1.57259905338287,1.57529926300049,0,1.57529926300049
"2008-06-29",1.57940459251404,1.58350610733032,1.57348990440369,1.57500159740448,0,1.57500159740448
"2008-06-30",NA,NA,NA,NA,NA,NA
"2008-07-01",1.57920515537262,1.5891934633255,1.57830774784088,1.58780562877655,0,1.58780562877655
"2008-07-02",1.58800745010376,1.59050786495209,1.56850445270538,1.57000660896301,0,1.57000660896301
"2008-07-03",1.5698094367981,1.57259905338287,1.56690692901611,1.57138812541962,0,1.57138812541962
"2008-07-06",1.57049965858459,1.57490241527557,1.56159722805023,1.57200574874878,0,1.57200574874878
"2008-07-07",1.54180598258972,1.55019533634186,1.53139352798462,1.53338956832886,0,1.53338956832886
"2008-07-08",1.56675958633423,1.57490241527557,1.56538617610931,1.57358884811401,0,1.57358884811401
"2008-07-09",1.57348990440369,1.57980382442474,1.56958770751953,1.57850706577301,0,1.57850706577301
"2008-07-10",1.57870638370514,1.59489643573761,1.57678973674774,1.59489643573761,0,1.59489643573761
"2008-07-13",1.59149503707886,1.59332084655762,1.58461022377014,1.58909249305725,0,1.58909249305725
"2008-07-14",1.58896625041962,1.60282099246979,1.58740234375,1.58990085124969,0,1.58990085124969
"2008-07-15",1.59002733230591,1.59459114074707,1.5806028842926,1.58220338821411,0,1.58220338821411
"2008-07-16",1.58210325241089,1.5891934633255,1.57925486564636,1.58559012413025,0,1.58559012413025
"2008-07-17",1.58538901805878,1.58820915222168,1.58120262622833,1.58538901805878,0,1.58538901805878
"2008-07-20",1.58340585231781,1.59309244155884,1.58320534229279,1.59139370918274,0,1.59139370918274
"2008-07-21",1.5913177728653,1.59420990943909,1.57678973674774,1.57920515537262,0,1.57920515537262
"2008-07-22",1.5793297290802,1.57980382442474,1.56729984283447,1.56924283504486,0,1.56924283504486
"2008-07-23",1.56929218769073,1.57111656665802,1.56359946727753,1.56887364387512,0,1.56887364387512
"2008-07-24",1.56889808177948,1.57510077953339,1.56648969650269,1.56729984283447,0,1.56729984283447
"2008-07-27",1.5698094367981,1.576491355896,1.56870126724243,1.57413387298584,0,1.57413387298584
"2008-07-28",1.57400989532471,1.57579576969147,1.55571794509888,1.55908954143524,0,1.55908954143524
"2008-07-29",1.55889499187469,1.56132900714874,1.55260217189789,1.55736553668976,0,1.55736553668976
"2008-07-30",1.55734133720398,1.56971085071564,1.55719578266144,1.55930829048157,0,1.55930829048157
"2008-07-31",NA,NA,NA,NA,NA,NA
"2008-08-03",NA,NA,NA,NA,NA,NA
"2008-08-04",NA,NA,NA,NA,NA,NA
"2008-08-05",NA,NA,NA,NA,NA,NA
"2008-08-06",NA,NA,NA,NA,NA,NA
"2008-08-07",1.5334130525589,1.5336012840271,1.49999248981476,1.50489091873169,0,1.50489091873169
"2008-08-10",NA,NA,NA,NA,NA,NA
"2008-08-11",NA,NA,NA,NA,NA,NA
"2008-08-12",NA,NA,NA,NA,NA,NA
"2008-08-13",NA,NA,NA,NA,NA,NA
"2008-08-14",NA,NA,NA,NA,NA,NA
"2008-08-17",NA,NA,NA,NA,NA,NA
"2008-08-18",NA,NA,NA,NA,NA,NA
"2008-08-19",NA,NA,NA,NA,NA,NA
"2008-08-20",NA,NA,NA,NA,NA,NA
"2008-08-21",NA,NA,NA,NA,NA,NA
"2008-08-24",NA,NA,NA,NA,NA,NA
"2008-08-25",1.46190273761749,1.46810531616211,1.45778965950012,1.46479368209839,0,1.46479368209839
"2008-08-26",1.46479368209839,1.47719216346741,1.46419322490692,1.47258055210114,0,1.47258055210114
"2008-08-27",1.47229874134064,1.48080134391785,1.46810531616211,1.4714103937149,0,1.4714103937149
"2008-08-28",1.47119402885437,1.47638523578644,1.46460056304932,1.46709311008453,0,1.46709311008453
"2008-08-31",1.4692702293396,1.47030711174011,1.45649445056915,1.45749223232269,0,1.45749223232269
"2008-09-01",1.45778965950012,1.45959830284119,1.44740843772888,1.4515894651413,0,1.4515894651413
"2008-09-02",1.45180022716522,1.45317161083221,1.43886971473694,1.44860351085663,0,1.44860351085663
"2008-09-03",1.44864559173584,1.45399558544159,1.42269778251648,1.42649281024933,0,1.42649281024933
"2008-09-04",1.42600464820862,1.43369174003601,1.42029321193695,1.42749059200287,0,1.42749059200287
"2008-09-07",1.50489091873169,1.50500416755676,1.50400817394257,1.50500416755676,0,1.50500416755676
"2008-09-08",1.41520774364471,1.42249536514282,1.40550112724304,1.41484749317169,0,1.41484749317169
"2008-09-09",1.41500759124756,1.41719341278076,1.39600467681885,1.39840579032898,0,1.39840579032898
"2008-09-10",1.39830803871155,1.40390288829803,1.38969957828522,1.39959967136383,0,1.39959967136383
"2008-09-11",1.39979565143585,1.42399430274963,1.39779984951019,1.42399430274963,0,1.42399430274963
"2008-09-14",1.43055379390717,1.44740843772888,1.41009914875031,1.42689990997314,0,1.42689990997314
"2008-09-15",1.42639112472534,1.42761290073395,1.4089070558548,1.41350746154785,0,1.41350746154785
"2008-09-16",1.41350746154785,1.43800055980682,1.41063630580902,1.43293154239655,0,1.43293154239655
"2008-09-17",1.43280851840973,1.45270717144012,1.42900013923645,1.43049228191376,0,1.43049228191376
"2008-09-18",1.43049228191376,1.44969546794891,1.41600942611694,1.44179475307465,0,1.44179475307465
"2008-09-21",1.44529557228088,1.48570740222931,1.44529557228088,1.47959637641907,0,1.47959637641907
"2008-09-22",1.47959637641907,1.48262357711792,1.46280097961426,1.46929180622101,0,1.46929180622101
"2008-09-23",1.46909749507904,1.47401309013367,1.46130466461182,1.46331465244293,0,1.46331465244293
"2008-09-24",1.46340036392212,1.47649419307709,1.45840632915497,1.46419322490692,0,1.46419322490692
"2008-09-25",1.46430039405823,1.46791136264801,1.45630359649658,1.45989668369293,0,1.45989668369293
"2008-09-28",1.45479929447174,1.45602798461914,1.43100416660309,1.4393253326416,0,1.4393253326416
"2008-09-29",1.43940818309784,1.44179475307465,1.40209197998047,1.40964198112488,0,1.40964198112488
"2008-09-30",1.41029798984528,1.41703271865845,1.39869916439056,1.40162026882172,0,1.40162026882172
"2008-10-01",1.40209197998047,1.40209197998047,1.37619733810425,1.38079595565796,0,1.38079595565796
"2008-10-02",1.38060522079468,1.38968026638031,1.37200558185577,1.37849271297455,0,1.37849271297455
"2008-10-05",1.3650199174881,1.36740911006927,1.34531557559967,1.35049366950989,0,1.35049366950989
"2008-10-06",1.35100436210632,1.37300395965576,1.34890878200531,1.35880649089813,0,1.35880649089813
"2008-10-07",1.50500416755676,1.50500416755676,1.49140202999115,1.49570727348328,0,1.49570727348328
"2008-10-08",1.36289918422699,1.37837874889374,1.35841870307922,1.35980415344238,0,1.35980415344238
"2008-10-09",1.36000764369965,1.36358678340912,1.32830357551575,1.33980011940002,0,1.33980011940002
"2008-10-12",1.36180412769318,1.36740911006927,1.34616672992706,1.36219370365143,0,1.36219370365143
"2008-10-13",1.36219370365143,1.37610256671906,1.3614147901535,1.36180412769318,0,1.36180412769318
"2008-10-14",1.36150741577148,1.36817622184753,1.34300291538239,1.34439313411713,0,1.34439313411713
"2008-10-15",1.34430289268494,1.35319828987122,1.33579123020172,1.34899973869324,0,1.34899973869324
"2008-10-16",1.34899973869324,1.35149741172791,1.33929765224457,1.3422999382019,0,1.3422999382019
"2008-10-19",1.34050059318542,1.35268580913544,1.32920396327972,1.33132743835449,0,1.33132743835449
"2008-10-20",1.33139836788177,1.33520257472992,1.305295586586,1.30611395835876,0,1.30611395835876
"2008-10-21",1.30594325065613,1.30679666996002,1.27909958362579,1.28167343139648,0,1.28167343139648
"2008-10-22",1.28154194355011,1.29979848861694,1.27339863777161,1.29449844360352,0,1.29449844360352
"2008-10-23",1.2941130399704,1.2941130399704,1.25050020217896,1.2629930973053,0,1.2629930973053
"2008-10-27",1.26380705833435,1.26620745658875,1.23529994487762,1.24646317958832,0,1.24646317958832
"2008-10-28",1.24683606624603,1.28300523757935,1.23429358005524,1.28090167045593,0,1.28090167045593
"2008-10-29",1.28149271011353,1.29775738716125,1.26359951496124,1.29592430591583,0,1.29592430591583
"2008-10-30",1.29600822925568,1.32659423351288,1.28190338611603,1.2868025302887,0,1.2868025302887
"2008-10-31",1.2879958152771,1.2879958152771,1.26800560951233,1.27019608020782,0,1.27019608020782
"2008-11-03",1.27749812602997,1.28944075107574,1.25819396972656,1.26179778575897,0,1.26179778575897
"2008-11-04",1.26202082633972,1.3045973777771,1.25302290916443,1.29839777946472,0,1.29839777946472
"2008-11-05",1.29849886894226,1.31030678749084,1.28098380565643,1.29180598258972,0,1.29180598258972
"2008-11-06",1.29142236709595,1.29270780086517,1.26800560951233,1.2695027589798,0,1.2695027589798
"2008-11-07",1.26929318904877,1.28473603725433,1.26580679416656,1.27140724658966,0,1.27140724658966
"2008-11-10",1.28247880935669,1.29260754585266,1.27260458469391,1.27479481697083,0,1.27479481697083
"2008-11-11",1.27481091022491,1.27973794937134,1.24870443344116,1.25159573554993,0,1.25159573554993
"2008-11-12",1.25259912014008,1.2629930973053,1.24427628517151,1.24590408802032,0,1.24590408802032
"2008-11-13",1.24669635295868,1.2834005355835,1.24009478092194,1.27887058258057,0,1.27887058258057
"2008-11-14",1.2788051366806,1.2798033952713,1.25900185108185,1.25969970226288,0,1.25969970226288
"2008-11-17",1.25289726257324,1.27385294437408,1.25179946422577,1.26439833641052,0,1.26439833641052
"2008-11-18",1.26454222202301,1.26909995079041,1.25719749927521,1.26369535923004,0,1.26369535923004
"2008-11-19",1.26340794563293,1.27981984615326,1.24800312519073,1.25053143501282,0,1.25053143501282
"2008-11-20",1.25032818317413,1.25839984416962,1.2433944940567,1.24390494823456,0,1.24390494823456
"2008-11-21",1.24410605430603,1.26358354091644,1.2437037229538,1.25909698009491,0,1.25909698009491
"2008-11-24",1.26375925540924,1.29560530185699,1.2571816444397,1.29177272319794,0,1.29177272319794
"2008-11-25",1.29160583019257,1.3074117898941,1.28119707107544,1.30340707302094,0,1.30340707302094
"2008-11-26",1.30340707302094,1.30340707302094,1.28249514102936,1.28992307186127,0,1.28992307186127
"2008-11-27",1.28962361812592,1.29570603370667,1.28650462627411,1.28950726985931,0,1.28950726985931
"2008-11-28",1.28960704803467,1.29510188102722,1.26542234420776,1.26979291439056,0,1.26979291439056
"2008-12-01",1.2675074338913,1.27016389369965,1.25860571861267,1.25990605354309,0,1.25990605354309
"2008-12-02",1.25979483127594,1.2761287689209,1.25702357292175,1.27132642269135,0,1.27132642269135
"2008-12-03",1.27092254161835,1.27399897575378,1.26109766960144,1.27079331874847,0,1.27079331874847
"2008-12-04",1.27040588855743,1.2842081785202,1.25629723072052,1.27740025520325,0,1.27740025520325
"2008-12-05",1.2776939868927,1.27919769287109,1.26380705833435,1.27169835567474,0,1.27169835567474
"2008-12-08",1.48989105224609,1.49640119075775,1.48181080818176,1.49180257320404,0,1.49180257320404
"2008-12-09",1.29140567779541,1.29959583282471,1.28090167045593,1.29260754585266,0,1.29260754585266
"2008-12-10",1.29274129867554,1.30519330501556,1.29080557823181,1.30140554904938,0,1.30140554904938
"2008-12-11",1.30159187316895,1.33949494361877,1.30086386203766,1.33299565315247,0,1.33299565315247
"2008-12-12",1.3329244852066,1.34098589420319,1.32553911209106,1.33539879322052,0,1.33539879322052
"2008-12-15",1.34399569034576,1.37219381332397,1.34359836578369,1.3696004152298,0,1.3696004152298
"2008-12-16",1.36961913108826,1.41330766677856,1.36369836330414,1.40619289875031,0,1.40619289875031
"2008-12-17",1.40639054775238,1.44281399250031,1.40228855609894,1.44083917140961,0,1.44083917140961
"2008-12-18",1.44069385528564,1.46799755096436,1.42110049724579,1.4293065071106,0,1.4293065071106
"2008-12-19",1.42920434474945,1.43069696426392,1.38299190998077,1.39260256290436,0,1.39260256290436
"2008-12-22",1.39799535274506,1.41139280796051,1.3915947675705,1.39590716362,0,1.39590716362
"2008-12-23",1.39579021930695,1.40199363231659,1.39190471172333,1.39378654956818,0,1.39378654956818
"2008-12-24",1.39409732818604,1.40179705619812,1.39390301704407,1.40089380741119,0,1.40089380741119
"2008-12-25",1.4006974697113,1.41400718688965,1.39840579032898,1.40150237083435,0,1.40150237083435
"2008-12-26",1.40160071849823,1.41129314899445,1.39948213100433,1.40270161628723,0,1.40270161628723
"2008-12-29",1.41059637069702,1.43599760532379,1.39250552654266,1.40390288829803,0,1.40390288829803
"2008-12-30",1.40354812145233,1.42200982570648,1.40020728111267,1.41400718688965,0,1.41400718688965
"2008-12-31",1.41360747814178,1.41450715065002,1.38550209999084,1.39799535274506,0,1.39799535274506
"2009-01-01",1.39799535274506,1.40540242195129,1.39549815654755,1.39989364147186,0,1.39989364147186
"2009-01-02",1.40026605129242,1.40230810642242,1.38429379463196,1.39229226112366,0,1.39229226112366
"2009-01-05",1.39579021930695,1.39579021930695,1.35560131072998,1.36459159851074,0,1.36459159851074
"2009-01-06",1.36317789554596,1.36317789554596,1.33180618286133,1.35100436210632,0,1.35100436210632
"2009-01-07",1.34994673728943,1.37419271469116,1.3437248468399,1.36109972000122,0,1.36109972000122
"2009-01-08",1.3613406419754,1.37843573093414,1.35380291938782,1.36990058422089,0,1.36990058422089
"2009-01-09",1.36997556686401,1.37247633934021,1.34190368652344,1.3454966545105,0,1.3454966545105
"2009-01-12",1.34269642829895,1.34439313411713,1.33049488067627,1.33600533008575,0,1.33600533008575
"2009-01-13",1.33600533008575,1.33600533008575,1.31570291519165,1.32020175457001,0,1.32020175457001
"2009-01-14",1.32070732116699,1.33269357681274,1.31020390987396,1.32170236110687,0,1.32170236110687
"2009-01-15",1.32049810886383,1.32299637794495,1.30430805683136,1.31580686569214,0,1.31580686569214
"2009-01-16",1.31620502471924,1.33338665962219,1.31499350070953,1.32920396327972,0,1.32920396327972
"2009-01-19",1.33579123020172,1.33763158321381,1.30616509914398,1.30939745903015,0,1.30939745903015
"2009-01-20",1.30979204177856,1.30992925167084,1.28541314601898,1.28849375247955,0,1.28849375247955
"2009-01-21",1.28859329223633,1.30705285072327,1.28509926795959,1.30050849914551,0,1.30050849914551
"2009-01-22",1.29890370368958,1.30729198455811,1.29200637340546,1.30067765712738,0,1.30067765712738
"2009-01-23",1.30064380168915,1.30152416229248,1.27759599685669,1.29649567604065,0,1.29649567604065
"2009-01-26",1.29020607471466,1.32339894771576,1.2866039276123,1.31919157505035,0,1.31919157505035
"2009-01-27",1.31884372234344,1.33150470256805,1.31309413909912,1.32159757614136,0,1.32159757614136
"2009-01-28",1.32201683521271,1.33120334148407,1.31080496311188,1.31532216072083,0,1.31532216072083
"2009-01-29",1.31509733200073,1.31688106060028,1.29220676422119,1.29379498958588,0,1.29379498958588
"2009-01-30",1.29389536380768,1.29389536380768,1.27820026874542,1.2836971282959,0,1.2836971282959
"2009-02-02",1.2753963470459,1.28930771350861,1.27100336551666,1.28149271011353,0,1.28149271011353
"2009-02-03",1.28119707107544,1.30510818958282,1.28052449226379,1.30128693580627,0,1.30128693580627
